,area,mean,major_axis,minor_axis
0,556.0,107.30395683453237,41.258571816086025,20.149282669705208
1,129.0,81.81395348837209,14.139988244286322,11.784441583764957
2,117.0,65.91452991452991,17.56838496498275,9.017492885603325
3,409.0,84.40097799511003,26.890125943126773,20.19258237532653
4,106.0,77.82075471698113,20.732425321854247,6.878537612223925
5,332.0,101.08132530120481,24.874485311782184,17.02444599904024
6,180.0,72.40555555555555,24.694203385776145,9.41180100481665
7,304.0,68.8092105263158,35.148979176237084,12.662130968063204
8,177.0,59.48022598870057,19.558005322829153,11.580473436216142
9,107.0,57.96261682242991,15.23162481790132,8.961347811017458
10,321.0,90.17133956386293,22.835237958705786,17.938618516754136
11,314.0,65.14331210191082,30.172742622651423,13.723282104115768
12,342.0,74.91812865497076,35.81965833623252,12.911713472357327
13,257.0,57.43968871595331,25.725603554611975,12.795276396722263
14,194.0,77.82474226804123,23.30811355731056,10.635547936838336
15,87.0,59.87356321839081,14.211933382585336,7.826536015636311
16,273.0,104.24175824175825,25.11514846032975,13.948954496850806
17,174.0,71.36781609195403,23.28945434793748,9.671089521703877
18,251.0,78.10756972111554,23.41216367496112,13.858405915543344
19,237.0,88.16033755274262,21.936515221203646,13.852785399247141
20,128.0,64.96875,17.114255751911536,9.791962188226778
21,134.0,76.32089552238806,16.100031850299832,10.660120136313914
22,269.0,77.46468401486989,21.460920081720737,16.251491912191643
23,221.0,83.80090497737557,21.332297267241206,13.32989374443345
24,127.0,64.64566929133858,13.901718430338827,11.646649753814584
25,230.0,67.50869565217391,24.143598521907567,12.143449311789043
26,230.0,72.6,24.22512532379162,12.197071707794366
27,275.0,85.47272727272727,22.62217534301604,15.620782488715296
28,272.0,74.01470588235294,21.682326389702435,16.065023609571455
29,170.0,58.36470588235294,20.527285186142553,10.6917153637592
30,606.0,58.59240924092409,49.377608641187464,19.05485856676437
31,139.0,66.4748201438849,20.039204509282555,8.891083651629346
32,212.0,73.47169811320755,22.450038308518458,12.19425869536123
33,149.0,74.64429530201342,16.51860103300981,11.49538527462763
34,112.0,58.24107142857143,16.008099569576988,8.91082139684257
35,203.0,72.67980295566502,22.806014055289992,11.453500452061384
36,139.0,63.45323741007194,19.13463139840777,9.33803718895136
37,109.0,67.19266055045871,12.86934779776477,10.821937775754
38,244.0,83.06557377049181,20.908224399747677,14.922513588155427
39,126.0,61.03968253968254,16.234524743265347,9.904191821252358
40,219.0,70.01369863013699,21.75839404726223,12.917811873424089
41,181.0,87.28729281767956,18.147206149816565,12.716892442217867
42,95.0,55.38947368421053,14.90092538430396,8.39437131551962
43,152.0,70.88157894736842,17.925842656924054,11.164504444848232
44,136.0,61.31617647058823,19.688082583704574,8.958892627909156
45,217.0,82.29493087557604,20.502101362433528,13.508394647818143
46,190.0,85.91052631578947,19.645251854351187,12.524335616159554
47,234.0,91.7991452991453,20.701169899046985,14.390962945554504
48,147.0,63.36054421768708,16.91026369458222,11.078712805422272
49,123.0,69.34146341463415,16.580303676551413,9.445391210247774
50,176.0,75.75568181818181,19.3548990330239,11.616859148638307
51,160.0,66.3125,14.418477952463345,14.12212337201203
52,170.0,52.78235294117647,19.614112092978917,11.13804996294542
53,165.0,68.16969696969697,18.35382643946293,11.492204125965698
54,224.0,87.51339285714286,19.654196232380635,14.588855354725943
55,200.0,83.165,18.809556373034827,13.587957501023661
56,215.0,69.92558139534884,17.864541363396086,15.434565755768073
57,171.0,67.78947368421052,17.31793491514999,12.629459236213295
58,245.0,90.13061224489796,22.20035867095485,14.119213440099657
59,185.0,70.63243243243244,17.043851040878856,13.878919092134613
60,207.0,72.79227053140097,25.05272658013154,10.762040160606121
61,170.0,64.36470588235294,20.83783954216585,10.498314923135515
62,317.0,102.49526813880126,24.20043489679884,16.679837745247852
63,209.0,90.79425837320574,19.26074179716166,13.999105269156404
64,220.0,66.3,22.513697038687702,12.57419202789255
65,264.0,65.52651515151516,22.688062589058323,14.8655816098047
66,166.0,69.29518072289157,18.479608719697996,11.468452377386066
67,162.0,83.91358024691358,17.408660452824204,11.866848594909428
68,269.0,81.17100371747212,27.01300719067677,12.766252423865646
69,212.0,80.23113207547169,21.182506858327482,12.939608907096355
70,205.0,96.46829268292683,21.24656214859655,12.326034564986188
71,153.0,66.85620915032679,14.720544568934153,13.242043033290695
72,123.0,76.14634146341463,15.945480147399602,9.883977669821208
73,223.0,80.76233183856502,18.812819358166056,15.12416938140806
74,258.0,79.68604651162791,23.120795172692784,14.261706083927779
75,207.0,61.01932367149758,22.471570143775647,11.761257955005727
76,252.0,97.91269841269842,23.735548412958376,13.608411784323517
77,188.0,69.65425531914893,18.513074575205543,12.938317783109095
78,185.0,80.97297297297297,21.9536912887979,10.796437597677391
79,198.0,64.14646464646465,19.988822773068485,12.73137939038246
80,327.0,66.49235474006116,34.725455846317885,14.221362782820494
81,504.0,85.90873015873017,44.51187317787748,15.637008137608024
82,281.0,91.9644128113879,20.455202230783364,17.69748479179404
83,238.0,96.03361344537815,23.459368371851752,12.933533271797039
84,116.0,66.07758620689656,13.124596850659787,11.291221704974422
85,291.0,93.43642611683849,25.847565278292674,14.403181953335492
86,315.0,88.35555555555555,32.33400581516987,14.99345013352552
87,296.0,77.4054054054054,28.152713316923364,13.510626970993082
88,533.0,67.72795497185741,38.35389956475633,19.001048967614583
89,292.0,84.86643835616438,26.399710724563793,14.102089730213564
90,152.0,92.48684210526316,16.496038316868376,11.722399641985252
91,186.0,63.26881720430107,16.019646908514815,14.882975217087889
92,259.0,92.74517374517374,22.31146577047398,14.906668019055385
93,234.0,94.9957264957265,19.6608409627846,15.253101923983039
94,167.0,74.45508982035928,17.139303004025887,12.46769150981216
95,198.0,83.42929292929293,18.228737904229742,13.906256301829476
96,161.0,77.73291925465838,18.80079140544193,10.941128072539064
97,259.0,91.29729729729729,21.869255701446036,15.157078430259737
98,144.0,93.53472222222223,15.258136360266397,12.048170426001851
99,187.0,86.99465240641712,19.092286181531268,12.501440072417981
100,171.0,77.05263157894737,17.424611866520767,12.52453618296742
101,204.0,76.16176470588235,17.13118840625915,15.218373527556706
102,221.0,60.37556561085973,23.071608327800412,12.27397157921059
103,244.0,109.78688524590164,22.100049359740105,14.124311532437224
104,229.0,91.19650655021834,20.68128493177626,14.119519294651482
105,306.0,90.59803921568627,21.229929884310312,18.44342930068679
106,151.0,83.52317880794702,17.059593960396032,11.287081890029084
107,417.0,93.34772182254197,30.091048007623563,18.18631860215676
108,299.0,56.71571906354515,29.19409584446344,14.146036764007931
109,148.0,72.32432432432432,17.19691157586357,11.008180501314422
110,180.0,80.57222222222222,18.881957535375,12.142775147151102
111,185.0,91.08648648648649,20.23481224056774,11.639863729572783
112,162.0,78.9074074074074,18.578333386977075,11.166211204174006
113,150.0,70.99333333333334,17.017616656530866,11.262776991203605
114,249.0,58.57831325301205,22.66136409696299,14.015439539707476
115,717.0,98.11994421199442,44.93673957307893,25.461272764360203
116,185.0,93.98378378378378,19.61960891243649,12.083888821877357
117,264.0,79.35984848484848,22.911646350177982,14.72930640030338
118,256.0,106.67578125,23.24627127642138,14.11646875469929
119,143.0,66.74125874125875,15.553454491357005,11.737923160552056
120,296.0,87.50675675675676,24.13609373440163,15.702752769731784
121,288.0,94.13194444444444,24.926953291129923,14.878164190637078
122,187.0,64.1711229946524,16.668827050891956,14.320051366447116
123,223.0,88.60089686098655,18.504661606032737,15.454655485039627
124,222.0,86.17117117117117,19.5126185488372,14.497313240765243
125,325.0,108.04307692307692,31.921482155694616,14.315772555037865
126,108.0,53.23148148148148,16.367340637385205,8.455021557673973
127,274.0,67.43430656934306,28.486145956636516,12.524980974112166
128,139.0,67.94244604316546,16.802796883259543,10.649817730693032
129,308.0,84.00974025974025,24.277830538131617,16.22720902956945
130,172.0,96.53488372093024,17.64134660244711,12.426235868594906
131,407.0,71.53071253071253,32.08991639938726,19.07433670341794
132,271.0,105.28782287822878,20.996771632943137,16.574632116926534
133,184.0,62.91304347826087,18.294885602369355,12.799286521732594
134,110.0,98.55454545454545,14.035609094398865,9.988291889501882
135,246.0,83.53658536585365,22.992813327611323,13.615698570255553
136,386.0,76.48186528497409,32.28090765988494,15.714385128069484
137,107.0,70.59813084112149,12.155023278225519,11.251001950130753
138,433.0,93.54272517321016,31.240716437965194,18.553953811191622
139,132.0,64.03787878787878,16.55551175209799,10.144116179774032
140,209.0,90.04784688995215,18.652223131285275,14.289596053266479
141,194.0,87.88659793814433,19.273757773253678,12.89046521992818
142,167.0,87.8443113772455,17.741213154444537,12.055543470587434
143,276.0,77.98188405797102,25.59584415652436,13.818785477322052
144,171.0,86.44444444444444,16.804247319547784,12.948629144627192
145,293.0,85.39931740614334,27.58652664229681,13.729286760904413
146,249.0,104.56224899598394,21.886241170780416,14.516647839679022
147,459.0,84.63616557734204,35.33724708781597,18.697032740032935
148,364.0,79.4423076923077,25.585100788009623,18.137974585798425
149,281.0,101.96797153024912,22.919636643760477,15.720881868955855
150,114.0,58.91228070175438,16.269181511288842,8.993248696585365
151,171.0,94.47368421052632,16.281632380108807,13.413539794653564
152,222.0,70.21171171171171,21.009764539771915,13.56080868362745
153,216.0,88.0925925925926,22.32028687017489,12.411411451770594
154,249.0,86.76305220883535,18.525600570227887,17.37611195356911
155,286.0,101.39160839160839,22.579097513049614,16.209977079390303
156,257.0,95.23735408560312,22.983551415857438,14.483970566160572
157,358.0,65.9804469273743,33.714159199263875,14.273952482717895
158,189.0,74.54497354497354,21.162427091294663,11.43696799527138
159,279.0,109.92114695340501,21.43402989489142,16.701152004130062
160,254.0,101.2244094488189,24.950086596576465,13.03336685489521
161,239.0,105.73640167364017,22.738208274931885,13.502163526843857
162,88.0,54.125,11.910342580041092,9.443346730757046
163,106.0,68.74528301886792,15.494369031945547,8.885810946078886
164,252.0,103.66666666666667,23.1910086692023,13.926886589147962
165,271.0,82.42435424354244,29.379209353358494,12.032760743911059
166,154.0,76.5,16.955934136408896,11.62036925647757
167,184.0,92.17934782608695,19.11043648780984,12.390793576262382
168,196.0,87.95918367346938,17.936620436789187,14.043880645430875
169,162.0,64.38271604938272,17.71643728996025,11.690783240434968
170,156.0,71.92948717948718,17.294166486090084,11.528937842957172
171,209.0,71.99521531100478,18.308287874375694,14.64132413891665
172,253.0,99.73913043478261,20.400192015767434,16.484278264024645
173,163.0,65.91411042944786,20.519067231193933,10.133746718959582
174,191.0,81.12041884816755,17.278245066020354,14.26492059049109
175,293.0,87.46416382252559,24.834072688472126,15.224300029981631
176,214.0,88.75233644859813,22.758757578007152,12.075894664900341
177,281.0,88.24199288256227,23.66465306677268,15.232427554323085
178,126.0,74.61904761904762,15.41555499890499,10.443593776770447
179,164.0,77.9390243902439,16.36501771419936,12.818482764720322
180,154.0,85.29220779220779,17.039809580310784,11.590096371146057
181,180.0,74.79444444444445,19.235158582321294,12.043512991529878
182,73.0,51.342465753424655,10.978175192662357,8.554124461749753
183,209.0,66.54545454545455,19.873214350208176,13.384579566512397
184,181.0,81.39779005524862,22.600655241317146,10.299867910452067
185,502.0,76.61752988047809,31.29044967259936,23.871123523831777
186,204.0,79.46078431372548,22.431521938794464,11.644955377959727
187,142.0,82.4225352112676,14.054374618606559,12.863791545779566
188,161.0,80.9192546583851,14.846320887730487,13.882592431735425
189,158.0,69.71518987341773,15.86727917826802,12.696246745003144
190,241.0,85.70539419087137,22.24996291592231,13.8256979877313
191,176.0,67.16477272727273,19.32560385883315,11.74889489948828
192,219.0,59.64383561643836,23.041987968310625,12.176615966274174
193,140.0,70.07857142857142,14.850750891168511,12.004339946881478
194,76.0,47.171052631578945,11.518695322476717,8.383038633950886
195,261.0,101.57088122605364,22.82291273654629,14.601271352774967
196,155.0,53.79354838709678,21.97964955806439,9.125113720603215
197,125.0,65.736,15.653805644352726,10.221760359587323
198,262.0,80.82824427480917,25.727863594255403,13.01548878389502
199,254.0,87.06299212598425,24.07256317867961,13.469477489447115
200,150.0,71.19333333333333,15.851439533360333,12.175872236526677
201,119.0,58.34453781512605,15.031247162504851,10.086856892460679
202,186.0,81.88709677419355,18.060349305563484,13.118675733617787
203,129.0,57.70542635658915,18.441218906974346,9.146974012487762
204,177.0,74.80790960451978,19.314826472069406,11.748027896121148
205,224.0,59.808035714285715,25.1626552453043,11.537147318590417
206,142.0,56.19718309859155,16.837889908753972,10.761662257728842
207,232.0,78.8146551724138,21.006656296788798,14.0713993425275
208,209.0,79.92344497607655,22.04704798930931,12.150535433311159
209,69.0,61.47826086956522,12.161924717162997,7.193269195965389
210,87.0,53.55172413793103,12.223225538587235,9.087299773668754
211,220.0,48.93636363636364,19.91590953457844,15.34839002423731
212,252.0,62.111111111111114,29.992277671772932,14.038152657906013
213,169.0,63.17751479289941,20.00408586588385,10.762472140474092
214,82.0,51.58536585365854,13.506123844425982,7.84152008601704
215,136.0,48.625,16.972605942006957,10.26145357852729
216,311.0,49.160771704180064,29.964802411235198,15.077853376854314
217,163.0,65.38650306748467,21.08939823027675,9.987811746973156
218,197.0,63.69543147208122,25.020215848040994,11.642659885608513
219,81.0,57.20987654320987,11.553309716484572,8.989998574833278
220,177.0,75.7909604519774,18.505591215351004,12.192461607071566
221,300.0,64.64666666666666,35.96324912833475,12.941018374833371
222,210.0,67.60952380952381,18.44828152037749,14.512903074744091
223,114.0,69.75438596491227,13.933211220436426,10.450920278084629
224,192.0,65.65104166666667,19.849742289201437,12.600959170813564
225,99.0,47.515151515151516,13.46166418240496,9.355400682902669
226,163.0,57.94478527607362,22.759741390968266,9.17656717049782
227,94.0,58.191489361702125,15.049516649151643,8.012555658103974
228,81.0,51.91358024691358,11.553309716484575,8.98999857483328
229,235.0,55.14468085106383,23.359667162638274,12.844421695885428
230,174.0,66.02298850574712,17.824248854230714,12.42345080056058
231,96.0,58.0,15.36377704116087,8.844794892826222
232,217.0,64.87557603686636,21.6526340808613,12.796699093720285
233,118.0,58.29661016949152,15.355858696011863,9.788980938005794
234,162.0,65.26543209876543,20.601255992817883,10.105573772878635
235,117.0,52.863247863247864,15.681499008113706,10.036685105812795
236,132.0,56.734848484848484,20.38600915764577,8.318122578027886
237,149.0,65.06040268456375,15.91686733092904,12.01400522816726
238,146.0,63.445205479452056,16.196754774568063,11.550646454429948
239,314.0,54.5828025477707,23.67418231523147,17.18037743696772
240,110.0,58.054545454545455,13.682770953675528,10.236232544994454
241,51.0,41.23529411764706,10.06597750345448,6.495392979963134
242,127.0,57.31496062992126,18.794036287218184,8.697613567139538
243,166.0,72.10843373493977,18.87962137262677,11.2550766225841
244,322.0,89.27950310559007,24.53331266721402,16.783674814644215
245,277.0,87.18772563176896,23.080890988927806,15.355646248100157
246,129.0,52.96124031007752,16.382205497178948,10.12181099056923
247,167.0,58.383233532934135,24.80240097917207,9.00449889384977
248,90.0,49.7,13.556932382463874,8.564422774695453
249,115.0,56.85217391304348,17.17498674579474,8.563903035223415
250,152.0,57.55263157894737,17.198289686443363,11.32114295663452
251,220.0,69.68636363636364,18.84042997852671,14.953377126269185
252,87.0,42.52873563218391,12.198506848485096,9.135507404480945
253,61.0,40.885245901639344,10.088136190757869,7.8244649710234775
254,205.0,76.57073170731708,20.723870809963223,12.676186325955301
255,250.0,74.324,21.848005913539637,14.578359770630474
256,343.0,99.61224489795919,29.494455835618293,14.898169651585592
257,518.0,76.53667953667954,39.52698760624571,18.388788297733978
258,178.0,66.86516853932584,17.729193732448568,12.875743346853087
259,241.0,67.76763485477179,24.387905060182128,12.613409479198657
260,105.0,51.180952380952384,16.500217997033335,8.585704707521312
261,107.0,58.32710280373832,14.140482009427714,9.776895680402387
262,185.0,51.972972972972975,22.62311913352417,10.457938433917622
263,155.0,72.15483870967742,16.92930282016968,11.656470091447842
264,305.0,58.49508196721312,21.165304840726073,18.39837657727798
265,322.0,77.06832298136646,28.42396309065017,14.473913177147768
266,247.0,103.23076923076923,19.058483335523476,16.580333892202855
267,187.0,81.49197860962566,19.006022155537796,12.525479033224432
268,151.0,50.27814569536424,18.858624820650252,10.243464276675555
269,194.0,66.72164948453609,17.568786977488895,14.054252586860844
270,110.0,62.22727272727273,15.535264028513808,9.060332287015846
271,175.0,54.691428571428574,20.521118106347544,10.93458347386711
272,135.0,61.696296296296296,16.113166274252674,10.789844405865438
273,211.0,63.7345971563981,18.157912580273813,14.868481077801555
274,267.0,86.11985018726591,24.672851020150418,13.842438919460736
275,326.0,79.56441717791411,26.649849919072388,15.580637171904717
276,132.0,54.734848484848484,14.088161251897073,12.027147244917321
277,143.0,61.03496503496503,20.692166251358106,8.873766841224867
278,168.0,67.125,19.85015229574635,10.818033271272169
279,145.0,52.86896551724138,17.08300415863821,10.8142298941031
280,250.0,75.072,25.7416874782663,12.689120606695647
281,170.0,62.45882352941177,21.340895267789996,10.203349180437682
282,170.0,63.61176470588235,22.61434070773676,10.224025366773152
283,61.0,64.01639344262296,12.669373229823254,6.329377631347507
